id,edad,genero,sentimiento_serguridad,satisfaccion,covid_positivo,covid_prueba,covid_sintomas,covid_conocido_sintomas,covid_contacto_sintomas,covid_prevencion,covid_tratar,covid_atencion_puesto_salud,covid_desempleo,covid_depresion,covid_conflictos,covid_internados,covid_muerte,covid_higiene,servicio_agua,servicio_desague,servicio_telefono,servicio_internet,servicio_electricidad,cal_servicio_agua,cal_servicio_telefono,cal_servicio_internet,cal_servicio_electricidad,cal_servicio_basura,cal_servicio_seguridad,cal_servicio_mant_parq,cal_servicio_desague,muni_recojo_basura,muni_man_parques,tiempo_comercial,tiempo_cultural,tiempo_escuela,tiempo_universidad,tiempo_salud,tiempo_aux_rap,tiempo_via_principal,tiempo_iglesia,vivienda_m2,vivienda_m2_precio,vivienda_vivir_anios,vivienda_cuartos,vivienda_pisos,vivienda_banos,valoracion_vivienda,gasto_alimentos,gasto_vestido,gasto_edu,gasto_salud,gasto_transpor,gasto_diversion,alr_calles_pavimentadas,alr_zonas_verdes,alr_parques_recreativas,alr_auxilio_rap,jefe_ocu,distrito,zona,hogar_ingresos_cuantos,ingreso_familiar,f_menor18,f_hombre,f_mujer,idiomas,lugar_n
424,27,0,0,5,0,0,0,1,0,100,100,0,1,0,1,1,0,2,1,1,0,1,1,4,0,2,3,3,0,0,0,1,0,0,0,90,90,0,0,0,0,80,250,3,2,2,2,40000,400,200,600,100,100,50,1,0,0,0,2,1, Ocopilla,1,1200,0,4,2,2,Huancayo
424,27,0,0,5,0,0,0,1,0,100,100,0,1,0,1,1,0,2,1,1,0,1,1,4,0,2,3,3,0,0,0,1,0,0,0,0,0,0,0,15.5,15.5,80,250,3,2,2,2,40000,400,200,600,100,100,50,1,0,0,0,2,1, Ocopilla,1,1200,0,4,2,2,Huancayo
425,34,1,1,6,0,1,1,1,1,200,0,1,0,1,1,0,0,5,1,1,0,1,1,0,2,2,4,4,3,3,4,1,1,15.5,15.5,0,0,15.5,15.5,15.5,0,78,3000,1,3,2,2,300000,1200,100,300,100,200,100,1,1,1,1,1,3, La florida,2,4000,1,2,1,1,Junin
425,34,1,1,6,0,1,1,1,1,200,0,1,0,1,1,0,0,5,1,1,0,1,1,0,2,2,4,4,3,3,4,1,1,0,0,25.5,0,0,0,0,0,78,3000,1,3,2,2,300000,1200,100,300,100,200,100,1,1,1,1,1,3, La florida,2,4000,1,2,1,1,Junin
425,34,1,1,6,0,1,1,1,1,200,0,1,0,1,1,0,0,5,1,1,0,1,1,0,2,2,4,4,3,3,4,1,1,0,0,0,45,0,0,0,0,78,3000,1,3,2,2,300000,1200,100,300,100,200,100,1,1,1,1,1,3, La florida,2,4000,1,2,1,1,Junin
425,34,1,1,6,0,1,1,1,1,200,0,1,0,1,1,0,0,5,1,1,0,1,1,0,2,2,4,4,3,3,4,1,1,0,0,0,0,0,0,0,5.5,78,3000,1,3,2,2,300000,1200,100,300,100,200,100,1,1,1,1,1,3, La florida,2,4000,1,2,1,1,Junin
426,23,0,0,8,0,0,0,1,0,50,0,0,1,1,1,3,1,5,1,1,0,0,1,4,3,0,4,3,3,4,4,1,1,45,0,45,45,0,0,0,45,100,600,2,2,1,1,10000,500,100,150,50,50,0,0,1,1,0,2,3, Tres esquinas,2,1000,1,1,3,1,Junin
426,23,0,0,8,0,0,0,1,0,50,0,0,1,1,1,3,1,5,1,1,0,0,1,4,3,0,4,3,3,4,4,1,1,0,90,0,0,0,0,0,0,100,600,2,2,1,1,10000,500,100,150,50,50,0,0,1,1,0,2,3, Tres esquinas,2,1000,1,1,3,1,Junin
426,23,0,0,8,0,0,0,1,0,50,0,0,1,1,1,3,1,5,1,1,0,0,1,4,3,0,4,3,3,4,4,1,1,0,0,0,0,25.5,25.5,0,0,100,600,2,2,1,1,10000,500,100,150,50,50,0,0,1,1,0,2,3, Tres esquinas,2,1000,1,1,3,1,Junin
426,23,0,0,8,0,0,0,1,0,50,0,0,1,1,1,3,1,5,1,1,0,0,1,4,3,0,4,3,3,4,4,1,1,0,0,0,0,0,0,15.5,0,100,600,2,2,1,1,10000,500,100,150,50,50,0,0,1,1,0,2,3, Tres esquinas,2,1000,1,1,3,1,Junin
427,31,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,1,3,4,4,4,3,2,3,4,1,1,45,0,0,45,0,0,0,0,120,2500,5,1,4,3,300000,500,0,0,100,0,0,1,1,1,1,3,3, Pio pata,2,2000,5,5,5,2,Junin
427,31,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,1,3,4,4,4,3,2,3,4,1,1,0,25.5,0,0,25.5,0,0,0,120,2500,5,1,4,3,300000,500,0,0,100,0,0,1,1,1,1,3,3, Pio pata,2,2000,5,5,5,2,Junin
427,31,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,1,3,4,4,4,3,2,3,4,1,1,0,0,15.5,0,0,15.5,0,0,120,2500,5,1,4,3,300000,500,0,0,100,0,0,1,1,1,1,3,3, Pio pata,2,2000,5,5,5,2,Junin
427,31,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,1,3,4,4,4,3,2,3,4,1,1,0,0,0,0,0,0,5.5,5.5,120,2500,5,1,4,3,300000,500,0,0,100,0,0,1,1,1,1,3,3, Pio pata,2,2000,5,5,5,2,Junin
428,99,0,0,1,1,1,1,1,1,5000000,60000000,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,1000000,1000000,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,3,3, Lamblaspata,0,10000,0,0,0,2,La libertad
429,35,0,1,9,0,1,1,1,1,100,100,0,0,1,1,1,0,4,1,1,0,0,1,4,4,4,4,4,4,4,4,1,1,15.5,15.5,0,0,0,15.5,0,15.5,40,1,3,3,5,1,40,300,150,0,100,300,350,1,1,1,0,2,1, Yauris,1,1500,0,0,1,1,Junin
429,35,0,1,9,0,1,1,1,1,100,100,0,0,1,1,1,0,4,1,1,0,0,1,4,4,4,4,4,4,4,4,1,1,0,0,5.5,0,5.5,0,5.5,0,40,1,3,3,5,1,40,300,150,0,100,300,350,1,1,1,0,2,1, Yauris,1,1500,0,0,1,1,Junin
429,35,0,1,9,0,1,1,1,1,100,100,0,0,1,1,1,0,4,1,1,0,0,1,4,4,4,4,4,4,4,4,1,1,0,0,0,25.5,0,0,0,0,40,1,3,3,5,1,40,300,150,0,100,300,350,1,1,1,0,2,1, Yauris,1,1500,0,0,1,1,Junin
430,24,0,1,7,0,0,0,0,0,399,290,1,1,1,1,0,0,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,5.5,0,0,0,0,0,0,0,40,245,3,2,2,2,50000,299,199,199,100,100,100,1,1,1,1,1,3, Ciudad universitaria,3,500,0,1,4,2,Departamento
430,24,0,1,7,0,0,0,0,0,399,290,1,1,1,1,0,0,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,0,45,45,45,45,45,0,45,40,245,3,2,2,2,50000,299,199,199,100,100,100,1,1,1,1,1,3, Ciudad universitaria,3,500,0,1,4,2,Departamento
430,24,0,1,7,0,0,0,0,0,399,290,1,1,1,1,0,0,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,0,0,0,0,0,0,25.5,0,40,245,3,2,2,2,50000,299,199,199,100,100,100,1,1,1,1,1,3, Ciudad universitaria,3,500,0,1,4,2,Departamento
431,41,0,1,8,1,0,0,0,0,200,1500,0,0,1,0,0,0,5,1,1,1,1,1,3,5,5,4,4,3,3,3,1,1,15.5,15.5,15.5,0,15.5,15.5,0,15.5,70,800,1,4,2,1,120000,1000,500,300,400,100,300,1,1,1,0,1,3, Aguas de virgenes,2,4000,0,1,1,1,Lima
431,41,0,1,8,1,0,0,0,0,200,1500,0,0,1,0,0,0,5,1,1,1,1,1,3,5,5,4,4,3,3,3,1,1,0,0,0,25.5,0,0,0,0,70,800,1,4,2,1,120000,1000,500,300,400,100,300,1,1,1,0,1,3, Aguas de virgenes,2,4000,0,1,1,1,Lima
431,41,0,1,8,1,0,0,0,0,200,1500,0,0,1,0,0,0,5,1,1,1,1,1,3,5,5,4,4,3,3,3,1,1,0,0,0,0,0,0,5.5,0,70,800,1,4,2,1,120000,1000,500,300,400,100,300,1,1,1,0,1,3, Aguas de virgenes,2,4000,0,1,1,1,Lima
432,24,1,1,6,0,1,0,1,0,300,100,0,0,0,0,0,0,0,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,15.5,15.5,0,0,15.5,0,0,15.5,120,250,4,1,4,1,50000,1000,500,500,500,300,400,1,1,0,0,2,3, Pio pata,0,2000,3,5,0,1,Huancayo
432,24,1,1,6,0,1,0,1,0,300,100,0,0,0,0,0,0,0,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,0,0,5.5,0,0,0,0,0,120,250,4,1,4,1,50000,1000,500,500,500,300,400,1,1,0,0,2,3, Pio pata,0,2000,3,5,0,1,Huancayo
432,24,1,1,6,0,1,0,1,0,300,100,0,0,0,0,0,0,0,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,0,0,0,25.5,0,25.5,25.5,0,120,250,4,1,4,1,50000,1000,500,500,500,300,400,1,1,0,0,2,3, Pio pata,0,2000,3,5,0,1,Huancayo
433,32,0,1,5,0,1,0,0,0,100,0,0,1,1,1,0,0,5,1,1,1,1,1,4,3,3,3,2,2,2,4,1,0,5.5,0,0,0,5.5,5.5,0,0,40,550,3,1,4,1,22000,400,50,150,200,100,0,0,1,1,1,3,2, Auray,0,800,2,3,1,1,Huancavelica
433,32,0,1,5,0,1,0,0,0,100,0,0,1,1,1,0,0,5,1,1,1,1,1,4,3,3,3,2,2,2,4,1,0,0,15.5,0,0,0,0,15.5,0,40,550,3,1,4,1,22000,400,50,150,200,100,0,0,1,1,1,3,2, Auray,0,800,2,3,1,1,Huancavelica
433,32,0,1,5,0,1,0,0,0,100,0,0,1,1,1,0,0,5,1,1,1,1,1,4,3,3,3,2,2,2,4,1,0,0,0,25.5,0,0,0,0,25.5,40,550,3,1,4,1,22000,400,50,150,200,100,0,0,1,1,1,3,2, Auray,0,800,2,3,1,1,Huancavelica
433,32,0,1,5,0,1,0,0,0,100,0,0,1,1,1,0,0,5,1,1,1,1,1,4,3,3,3,2,2,2,4,1,0,0,0,0,45,0,0,0,0,40,550,3,1,4,1,22000,400,50,150,200,100,0,0,1,1,1,3,2, Auray,0,800,2,3,1,1,Huancavelica
434,26,0,1,6,1,1,0,1,1,200,50,0,0,0,0,2,0,5,1,1,1,1,1,2,4,4,4,4,3,2,3,1,0,5.5,5.5,5.5,0,0,0,0,0,20,1200,1,0,5,1,10000000,600,300,300,300,200,0,1,1,1,1,1,3, La florida,0,2000,0,3,5,1,Distirito
434,26,0,1,6,1,1,0,1,1,200,50,0,0,0,0,2,0,5,1,1,1,1,1,2,4,4,4,4,3,2,3,1,0,0,0,0,15.5,15.5,15.5,15.5,0,20,1200,1,0,5,1,10000000,600,300,300,300,200,0,1,1,1,1,1,3, La florida,0,2000,0,3,5,1,Distirito
434,26,0,1,6,1,1,0,1,1,200,50,0,0,0,0,2,0,5,1,1,1,1,1,2,4,4,4,4,3,2,3,1,0,0,0,0,0,0,0,0,25.5,20,1200,1,0,5,1,10000000,600,300,300,300,200,0,1,1,1,1,1,3, La florida,0,2000,0,3,5,1,Distirito
435,30,1,1,9,0,0,0,0,0,200,0,0,0,0,1,0,0,5,1,1,0,1,1,4,4,4,4,4,3,3,4,1,1,5.5,0,5.5,5.5,0,0,5.5,0,10,1800,5,4,2,2,18000,500,400,300,500,4000,100,0,0,1,0,1,3, Ciudad universitaria,2,3000,2,2,1,1,Junin
435,30,1,1,9,0,0,0,0,0,200,0,0,0,0,1,0,0,5,1,1,0,1,1,4,4,4,4,4,3,3,4,1,1,0,15.5,0,0,15.5,15.5,0,15.5,10,1800,5,4,2,2,18000,500,400,300,500,4000,100,0,0,1,0,1,3, Ciudad universitaria,2,3000,2,2,1,1,Junin
436,28,0,1,8,0,0,0,1,0,300,0,0,0,1,0,0,0,3,1,1,1,1,1,4,4,4,4,3,3,4,4,1,1,15.5,15.5,15.5,15.5,15.5,15.5,15.5,15.5,200,400,5,1,3,3,0,3000,1000,3000,1000,1000,1000,1,1,1,1,1,3, Pio pata,4,10000,2,1,4,1,Huancayo
437,23,0,1,8,0,1,1,1,1,100,50,0,1,0,1,0,0,4,1,1,0,0,1,3,2,0,3,1,1,1,2,1,0,15.5,15.5,0,0,0,15.5,15.5,0,60,80,5,4,2,1,20000,200,0,500,150,50,0,1,1,0,0,3,1, Cajas chico,1,900,1,1,3,1,Junin
437,23,0,1,8,0,1,1,1,1,100,50,0,1,0,1,0,0,4,1,1,0,0,1,3,2,0,3,1,1,1,2,1,0,0,0,25.5,0,25.5,0,0,25.5,60,80,5,4,2,1,20000,200,0,500,150,50,0,1,1,0,0,3,1, Cajas chico,1,900,1,1,3,1,Junin
437,23,0,1,8,0,1,1,1,1,100,50,0,1,0,1,0,0,4,1,1,0,0,1,3,2,0,3,1,1,1,2,1,0,0,0,0,45,0,0,0,0,60,80,5,4,2,1,20000,200,0,500,150,50,0,1,1,0,0,3,1, Cajas chico,1,900,1,1,3,1,Junin
438,28,0,1,10,0,0,0,1,0,400,0,0,0,0,0,0,0,5,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,240,500,5,1,2,3,120000,1000,800,900,400,200,100,0,1,1,1,4,3, Los andes,5,8000,2,1,4,1,Huancayo
439,23,0,1,8,0,1,0,1,1,25,50,0,1,1,1,1,0,5,1,1,0,1,1,3,3,3,3,3,3,3,3,1,0,25.5,0,0,0,25.5,0,0,25.5,90,400,5,5,2,3,50000,500,100,100,50,30,20,1,0,0,1,2,1, Yanama,3,900,2,1,0,1,Junin
439,23,0,1,8,0,1,0,1,1,25,50,0,1,1,1,1,0,5,1,1,0,1,1,3,3,3,3,3,3,3,3,1,0,0,15.5,15.5,0,0,15.5,0,0,90,400,5,5,2,3,50000,500,100,100,50,30,20,1,0,0,1,2,1, Yanama,3,900,2,1,0,1,Junin
439,23,0,1,8,0,1,0,1,1,25,50,0,1,1,1,1,0,5,1,1,0,1,1,3,3,3,3,3,3,3,3,1,0,0,0,0,45,0,0,45,0,90,400,5,5,2,3,50000,500,100,100,50,30,20,1,0,0,1,2,1, Yanama,3,900,2,1,0,1,Junin
440,35,0,0,5,0,1,1,1,1,3000,3000,0,0,1,1,4,1,3,1,1,1,1,1,4,3,3,3,3,3,3,3,1,0,45,45,45,45,45,45,0,45,200,300,5,1,2,4,60000,1300,0,300,200,12,220,0,0,0,0,1,1, Palian,4,3000,0,0,0,1,Junin
440,35,0,0,5,0,1,1,1,1,3000,3000,0,0,1,1,4,1,3,1,1,1,1,1,4,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,5.5,0,200,300,5,1,2,4,60000,1300,0,300,200,12,220,0,0,0,0,1,1, Palian,4,3000,0,0,0,1,Junin
441,25,0,0,5,0,0,1,1,1,0,0,0,1,0,1,4,2,4,1,1,1,1,1,3,3,3,3,3,2,2,3,1,1,25.5,25.5,0,0,25.5,25.5,0,0,200,300,5,1,1,3,50000,300,0,200,100,20,10,1,0,0,1,2,1, Centro de huancayo,2,600,2,0,3,2,Junin
441,25,0,0,5,0,0,1,1,1,0,0,0,1,0,1,4,2,4,1,1,1,1,1,3,3,3,3,3,2,2,3,1,1,0,0,15.5,0,0,0,0,15.5,200,300,5,1,1,3,50000,300,0,200,100,20,10,1,0,0,1,2,1, Centro de huancayo,2,600,2,0,3,2,Junin
441,25,0,0,5,0,0,1,1,1,0,0,0,1,0,1,4,2,4,1,1,1,1,1,3,3,3,3,3,2,2,3,1,1,0,0,0,45,0,0,0,0,200,300,5,1,1,3,50000,300,0,200,100,20,10,1,0,0,1,2,1, Centro de huancayo,2,600,2,0,3,2,Junin
441,25,0,0,5,0,0,1,1,1,0,0,0,1,0,1,4,2,4,1,1,1,1,1,3,3,3,3,3,2,2,3,1,1,0,0,0,0,0,0,0,0,200,300,5,1,1,3,50000,300,0,200,100,20,10,1,0,0,1,2,1, Centro de huancayo,2,600,2,0,3,2,Junin
442,35,0,1,9,0,0,1,1,1,100,0,0,0,0,0,0,1,5,1,1,1,1,1,3,3,3,4,3,3,3,4,1,1,5.5,5.5,5.5,0,5.5,5.5,5.5,5.5,165,450,5,1,4,3,200000,400,200,0,0,50,0,1,0,0,1,2,1, Centro de huancayo,1,1000,2,1,1,1,Junin
442,35,0,1,9,0,0,1,1,1,100,0,0,0,0,0,0,1,5,1,1,1,1,1,3,3,3,4,3,3,3,4,1,1,0,0,0,15.5,0,0,0,0,165,450,5,1,4,3,200000,400,200,0,0,50,0,1,0,0,1,2,1, Centro de huancayo,1,1000,2,1,1,1,Junin
443,30,0,1,5,0,0,0,1,0,500,0,0,0,0,1,0,0,5,1,1,0,1,1,3,4,4,4,4,3,3,3,1,1,15.5,0,0,0,15.5,15.5,15.5,0,110,2000,5,1,4,5,220000,500,0,200,100,300,0,1,0,0,0,1,2, Azapampa,2,4000,0,2,3,2,Huancavelica
443,30,0,1,5,0,0,0,1,0,500,0,0,0,0,1,0,0,5,1,1,0,1,1,3,4,4,4,4,3,3,3,1,1,0,25.5,25.5,0,0,0,0,0,110,2000,5,1,4,5,220000,500,0,200,100,300,0,1,0,0,0,1,2, Azapampa,2,4000,0,2,3,2,Huancavelica
443,30,0,1,5,0,0,0,1,0,500,0,0,0,0,1,0,0,5,1,1,0,1,1,3,4,4,4,4,3,3,3,1,1,0,0,0,90,0,0,0,0,110,2000,5,1,4,5,220000,500,0,200,100,300,0,1,0,0,0,1,2, Azapampa,2,4000,0,2,3,2,Huancavelica
443,30,0,1,5,0,0,0,1,0,500,0,0,0,0,1,0,0,5,1,1,0,1,1,3,4,4,4,4,3,3,3,1,1,0,0,0,0,0,0,0,45,110,2000,5,1,4,5,220000,500,0,200,100,300,0,1,0,0,0,1,2, Azapampa,2,4000,0,2,3,2,Huancavelica
444,27,1,1,8,0,0,0,0,0,150,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3,3,4,3,2,2,3,0,0,25.5,0,25.5,25.5,25.5,0,0,0,120,1000,5,5,0,0,50000,200,50,360,3000,100,100,0,1,1,1,2,1, Cerrito la libertad,2,500,1,2,2,3,Huaribamba
444,27,1,1,8,0,0,0,0,0,150,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3,3,4,3,2,2,3,0,0,0,90,0,0,0,0,0,0,120,1000,5,5,0,0,50000,200,50,360,3000,100,100,0,1,1,1,2,1, Cerrito la libertad,2,500,1,2,2,3,Huaribamba
444,27,1,1,8,0,0,0,0,0,150,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3,3,4,3,2,2,3,0,0,0,0,0,0,0,15.5,0,15.5,120,1000,5,5,0,0,50000,200,50,360,3000,100,100,0,1,1,1,2,1, Cerrito la libertad,2,500,1,2,2,3,Huaribamba
444,27,1,1,8,0,0,0,0,0,150,0,0,0,0,0,0,0,0,1,1,0,1,1,2,3,3,4,3,2,2,3,0,0,0,0,0,0,0,0,5.5,0,120,1000,5,5,0,0,50000,200,50,360,3000,100,100,0,1,1,1,2,1, Cerrito la libertad,2,500,1,2,2,3,Huaribamba
445,38,1,0,6,0,0,0,1,1,50,0,0,1,0,1,0,0,3,1,1,0,0,1,2,1,1,2,3,2,1,2,1,0,15.5,0,0,0,0,0,0,0,40,1,5,2,1,1,5000,300,10,0,100,100,0,0,0,1,0,3,3, Umuto,0,400,0,2,0,1,Junin
445,38,1,0,6,0,0,0,1,1,50,0,0,1,0,1,0,0,3,1,1,0,0,1,2,1,1,2,3,2,1,2,1,0,0,0,0,0,0,0,0,0,40,1,5,2,1,1,5000,300,10,0,100,100,0,0,0,1,0,3,3, Umuto,0,400,0,2,0,1,Junin
445,38,1,0,6,0,0,0,1,1,50,0,0,1,0,1,0,0,3,1,1,0,0,1,2,1,1,2,3,2,1,2,1,0,0,0,0,0,0,0,90,0,40,1,5,2,1,1,5000,300,10,0,100,100,0,0,0,1,0,3,3, Umuto,0,400,0,2,0,1,Junin
445,38,1,0,6,0,0,0,1,1,50,0,0,1,0,1,0,0,3,1,1,0,0,1,2,1,1,2,3,2,1,2,1,0,0,0,0,0,0,0,0,5.5,40,1,5,2,1,1,5000,300,10,0,100,100,0,0,0,1,0,3,3, Umuto,0,400,0,2,0,1,Junin
446,38,1,0,6,0,0,0,1,1,50,0,0,1,0,1,0,0,3,1,1,0,0,1,2,1,1,2,3,2,1,2,1,0,15.5,0,0,0,0,0,0,0,40,1,5,2,1,1,5000,300,10,0,100,100,0,0,0,1,0,3,3, Umuto,0,400,0,2,0,1,Junin
446,38,1,0,6,0,0,0,1,1,50,0,0,1,0,1,0,0,3,1,1,0,0,1,2,1,1,2,3,2,1,2,1,0,0,0,0,0,0,0,0,0,40,1,5,2,1,1,5000,300,10,0,100,100,0,0,0,1,0,3,3, Umuto,0,400,0,2,0,1,Junin
446,38,1,0,6,0,0,0,1,1,50,0,0,1,0,1,0,0,3,1,1,0,0,1,2,1,1,2,3,2,1,2,1,0,0,0,0,0,0,0,90,0,40,1,5,2,1,1,5000,300,10,0,100,100,0,0,0,1,0,3,3, Umuto,0,400,0,2,0,1,Junin
446,38,1,0,6,0,0,0,1,1,50,0,0,1,0,1,0,0,3,1,1,0,0,1,2,1,1,2,3,2,1,2,1,0,0,0,0,0,0,0,0,5.5,40,1,5,2,1,1,5000,300,10,0,100,100,0,0,0,1,0,3,3, Umuto,0,400,0,2,0,1,Junin
447,28,0,1,8,0,1,0,1,1,100,10,0,0,0,0,0,0,5,1,1,0,1,1,3,3,4,4,4,2,2,3,1,1,5.5,0,0,0,0,0,5.5,0,100,1200,4,4,4,2,300000,500,500,100,100,100,100,1,0,0,0,2,1, Centro de huancayo,3,2000,1,2,2,1,Huancayo
447,28,0,1,8,0,1,0,1,1,100,10,0,0,0,0,0,0,5,1,1,0,1,1,3,3,4,4,4,2,2,3,1,1,0,25.5,0,25.5,25.5,25.5,0,0,100,1200,4,4,4,2,300000,500,500,100,100,100,100,1,0,0,0,2,1, Centro de huancayo,3,2000,1,2,2,1,Huancayo
447,28,0,1,8,0,1,0,1,1,100,10,0,0,0,0,0,0,5,1,1,0,1,1,3,3,4,4,4,2,2,3,1,1,0,0,15.5,0,0,0,0,15.5,100,1200,4,4,4,2,300000,500,500,100,100,100,100,1,0,0,0,2,1, Centro de huancayo,3,2000,1,2,2,1,Huancayo
448,50,1,0,4,0,1,0,0,1,100,50,0,0,0,0,0,0,5,1,1,1,1,1,3,3,3,4,3,3,2,4,1,0,25.5,25.5,0,0,0,0,0,25.5,60,110,3,3,1,1,30,500,100,100,200,150,0,1,0,1,1,1,3, Umuto,1,1500,1,1,2,1,Yauli
448,50,1,0,4,0,1,0,0,1,100,50,0,0,0,0,0,0,5,1,1,1,1,1,3,3,3,4,3,3,2,4,1,0,0,0,45,45,0,45,45,0,60,110,3,3,1,1,30,500,100,100,200,150,0,1,0,1,1,1,3, Umuto,1,1500,1,1,2,1,Yauli
448,50,1,0,4,0,1,0,0,1,100,50,0,0,0,0,0,0,5,1,1,1,1,1,3,3,3,4,3,3,2,4,1,0,0,0,0,0,90,0,0,0,60,110,3,3,1,1,30,500,100,100,200,150,0,1,0,1,1,1,3, Umuto,1,1500,1,1,2,1,Yauli
449,50,0,1,5,1,1,0,1,1,100,100,1,1,0,0,0,0,5,1,1,0,0,1,4,3,3,4,2,2,2,4,0,0,5.5,0,0,0,0,0,0,0,50,500,5,2,1,1,25000,600,200,800,200,100,50,1,1,0,0,1,3, Ciudad universitaria,1,2000,1,1,2,1,Junin
449,50,0,1,5,1,1,0,1,1,100,100,1,1,0,0,0,0,5,1,1,0,0,1,4,3,3,4,2,2,2,4,0,0,0,25.5,25.5,0,25.5,0,25.5,25.5,50,500,5,2,1,1,25000,600,200,800,200,100,50,1,1,0,0,1,3, Ciudad universitaria,1,2000,1,1,2,1,Junin
449,50,0,1,5,1,1,0,1,1,100,100,1,1,0,0,0,0,5,1,1,0,0,1,4,3,3,4,2,2,2,4,0,0,0,0,0,45,0,45,0,0,50,500,5,2,1,1,25000,600,200,800,200,100,50,1,1,0,0,1,3, Ciudad universitaria,1,2000,1,1,2,1,Junin
450,31,0,0,4,0,0,0,0,0,50,0,0,0,0,0,0,0,4,1,1,1,1,1,4,1,1,4,4,1,0,4,1,0,25.5,25.5,25.5,25.5,25.5,25.5,25.5,25.5,60,1000,5,2,1,1,60000,3600,250,450,100,50,300,0,0,0,0,1,3, La mejorada,2,5000,0,1,1,1,Junin
451,27,1,1,10,0,0,0,0,0,500,0,0,1,0,0,0,0,5,1,1,0,0,1,5,5,5,5,5,4,4,5,1,0,5.5,5.5,5.5,0,0,0,5.5,0,120,500,5,2,2,1,300000,1000,0,0,0,300,0,1,0,0,0,2,2, Azapampa,5,2000,0,3,2,2,Churcampa
451,27,1,1,10,0,0,0,0,0,500,0,0,1,0,0,0,0,5,1,1,0,0,1,5,5,5,5,5,4,4,5,1,0,0,0,0,15.5,0,0,0,0,120,500,5,2,2,1,300000,1000,0,0,0,300,0,1,0,0,0,2,2, Azapampa,5,2000,0,3,2,2,Churcampa
451,27,1,1,10,0,0,0,0,0,500,0,0,1,0,0,0,0,5,1,1,0,0,1,5,5,5,5,5,4,4,5,1,0,0,0,0,0,25.5,25.5,0,25.5,120,500,5,2,2,1,300000,1000,0,0,0,300,0,1,0,0,0,2,2, Azapampa,5,2000,0,3,2,2,Churcampa
452,29,1,0,8,0,0,0,1,0,150,100,0,1,1,1,0,0,5,1,1,0,0,1,5,4,3,4,4,4,3,5,1,0,25.5,0,25.5,25.5,0,0,0,0,120,200,5,2,1,1,12000,300,150,200,100,100,100,0,0,1,1,2,1, Cajas chico,1,1200,1,2,1,1,Huancayo
452,29,1,0,8,0,0,0,1,0,150,100,0,1,1,1,0,0,5,1,1,0,0,1,5,4,3,4,4,4,3,5,1,0,0,45,0,0,0,0,0,0,120,200,5,2,1,1,12000,300,150,200,100,100,100,0,0,1,1,2,1, Cajas chico,1,1200,1,2,1,1,Huancayo
452,29,1,0,8,0,0,0,1,0,150,100,0,1,1,1,0,0,5,1,1,0,0,1,5,4,3,4,4,4,3,5,1,0,0,0,0,0,15.5,15.5,15.5,15.5,120,200,5,2,1,1,12000,300,150,200,100,100,100,0,0,1,1,2,1, Cajas chico,1,1200,1,2,1,1,Huancayo
453,32,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,4,4,4,4,4,4,4,4,1,0,15.5,15.5,0,0,0,0,0,0,110,300,1,1,1,1,30000,1500,500,500,200,200,100,1,0,0,0,1,1, Yanama,1,2500,2,2,2,1,Huancayo
453,32,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,4,4,4,4,4,4,4,4,1,0,0,0,25.5,25.5,25.5,25.5,25.5,25.5,110,300,1,1,1,1,30000,1500,500,500,200,200,100,1,0,0,0,1,1, Yanama,1,2500,2,2,2,1,Huancayo
454,23,0,0,6,0,1,0,1,0,50,100,0,1,0,1,1,0,4,1,1,0,0,1,4,3,4,4,3,3,4,4,1,1,15.5,0,0,0,0,0,0,0,100,1000,5,1,1,0,1100,300,100,100,100,0,20,1,1,1,1,1,1, Centro de huancayo,1,300,0,0,2,1,Junin
